id,title,url,source_name,source_type,country,published_at,fetched_at,primary_category,categories,score,matched_keywords,deadline_at,summary
216,言葉が命を守る。外国人介護士のためのAI日本語教育 - クラウドファンディング,https://news.google.com/rss/articles/CBMiS0FVX3lxTE12QkpvRW9nVmliQWtWZFdiNDVfSS1sbkZ4cjQxTExFY1I5cDhnQUs1MHpkYmlGbmRNbm9EeFQ5REcwSHdKczFLWUE0dw?oc=5,Google News: 日本語教育 補助金,google_news,,2026-07-11T09:00:14+00:00,2026-07-17T05:07:34.036892+00:00,ニュース（日本語教育）,ニュース（日本語教育）;その他,4,日本語教育,,言葉が命を守る。外国人介護士のためのAI日本語教育 クラウドファンディング - READYFOR
229,明光ネットワークジャパンの子会社、明光キャリアパートナーズ 令和8年度広島県「外国人材日本語学習支援業務」を受託,https://news.google.com/rss/articles/CBMiakFVX3lxTE1ZS3VrN1ZBeXZtRktMbl9BOVFPYzZLNW96Si12VWhWN2JZV3BoNVVoSGtEZnFSZDdYM2t4NWQwTFRyN1g3a01HUFdrSjM1QjBFTUJxZUdnZFZtcmFMQ0hFcjJVVmZXWFBlZlE?oc=5,Google News: 日本語教育 補助金,google_news,,2026-07-15T02:00:03+00:00,2026-07-17T05:07:34.036849+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,3,外国人材,,明光ネットワークジャパンの子会社、明光キャリアパートナーズ 令和8年度広島県「外国人材日本語学習支援業務」を受託 PR TIMES
228,日本語教育でバリ島孤児院の子どもたちの未来を拓きたい！！ - クラウドファンディング,https://news.google.com/rss/articles/CBMiS0FVX3lxTE9Ca2swcTlDVm9zaVpIeUNIV2VxWm1RN1RNN29ETndrT0poQ2V2MEE2N2hlU29vQTBOeVYtczNhU25TTjY0VnI0YVdRWQ?oc=5,Google News: 日本語教育 補助金,google_news,,2026-07-16T02:03:11+00:00,2026-07-17T05:07:34.036467+00:00,ニュース（日本語教育）,ニュース（日本語教育）,4,日本語教育,,日本語教育でバリ島孤児院の子どもたちの未来を拓きたい！！ クラウドファンディング - READYFOR
157,監理措置制度,https://www.moj.go.jp/isa/08_00045.html,出入国在留管理庁,page,,,2026-07-17T00:00:44.471700+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）,4,在留資格,,Source page: https://www.moj.go.jp/isa/ / ※退去強制令書発付前の被監理者で、報酬を受ける活動の許可を受けないで報酬を受ける活動を行ったもの又は収入を伴う事業を運営する活動を行ったもの（在留資格をもって在留する者を除く。 / ）を行つたとき、又は収入を伴う事業を運営する活動を行ったとき。 / 被監理者が収入を伴う事業を運営する活動若しくは報酬を受ける活動を行い、又はこれらの活動を行うと疑うに足りる相当の理由があるとき。
156,留学生の就職,https://www.moj.go.jp/isa/applications/resources/10_00015.html,出入国在留管理庁,page,,,2026-07-17T00:00:44.471675+00:00,ニュース（外国人・ビザ）,ニュース（日本語教育）;ニュース（外国人・ビザ）,3,留学生,,Source page: https://www.moj.go.jp/isa/ / 留学生の就職 | 出入国在留管理庁 このページではJavaScriptを使用しています。
155,スタートアップ関連施策,https://www.moj.go.jp/isa/applications/resources/03_00070.html,出入国在留管理庁,page,,,2026-07-17T00:00:44.471637+00:00,ニュース（外国人・ビザ）,ニュース（日本語教育）;ニュース（外国人・ビザ）;その他,7,留学生;在留資格,,Source page: https://www.moj.go.jp/isa/ / 未来創造人材制度（J-Find） 本邦の大学等を卒業した留学生の起業活動について 本邦の大学等を卒業して起業活動を行うことを希望する方 本邦において優秀な留学生の受入れに意欲的に取り組んでいる大学等を卒業して起業活動を行うことを希望する方 その他 地方公共団体が外国人に起業支援を / ​​地方公共団体の起業支援対象者に係る特例(PDF) ​​ 概要(PDF) ​ 参考様式「起業支援対象者の証明について」(Word) 参考様式（記載例）(PDF) 在留資格「経営・管理」について 外国人が本邦において事業を起こした場…
172,「令和8年度外国人児童生徒日本語教育支援補助金について」,https://www.pref.aichi.jp/soshiki/tabunka/r8hozyo.html,愛知県 日本語教育補助金,page,,,2026-07-17T00:00:44.471541+00:00,公募・補助金・プロポーザル,公募・補助金・プロポーザル;ニュース（日本語教育）,12,補助金;補助;日本語教育,,Source page: https://www.pref.aichi.jp/soshiki/tabunka/nihongo-hojyo.html
169,KIP高度外国人材インターンシップ受入費用奨励金,https://www.kipc.or.jp/topics/information/r7internshipsubsidy/,神奈川 外国人材活用支援,page,,,2026-07-17T00:00:44.471453+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,3,外国人材,,Source page: https://www.kipc.or.jp/business-support/productivity/foreign-talent/
197,PENGUMUMAN HASIL PEMERIKSAAN PSIKOLOGI KANDIDAT WAITING LIST DAN DAFTAR KETERLAMBATAN HASIL PEMERIKSAAN PSIKOLOGI CALON KANDIDAT NURSE DAN CAREWORKER PEKERJA MIGRAN INDONESIA PROGRAM G TO G JEPANG BATCH XX TAHUN PENEMPATAN 2027,https://kp2mi.go.id/gtog-detail/jepang/pengumuman-hasil-pemeriksaan-psikologi-kandidat-waiting-list-dan-daftar-keterlambatan-hasil-pemeriksaan-psikologi-calon-kandidat-nurse-dan-careworker-pekerja-migran-indonesia-program-g-to-g-jepang-batch-xx-tahun-penempatan-2027,インドネシア KP2MI/BP2MI G to G Japan,overseas_official,インドネシア,2026-07-02T00:00:00+00:00,2026-07-15T23:59:43.988236+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,20,careworker;G to G;EPA;nurse;Jepang;pekerja migran;pekerja,,日本語概要: 試験実施・参加手順に関する情報です。インドネシア政府の G to G 日本派遣プログラムに関する告知です。EPAの看護師・介護福祉士候補者に関係します。日本就労を目指すインドネシア人候補者向け情報です。 / 原文抜粋: PENGUMUMAN HASIL PEMERIKSAAN PSIKOLOGI KANDIDAT WAITING LIST DAN DAFTAR KETERLAMBATAN HAS… / Source page: https://kp2mi.go.id/gtog-data/jepang/Pengumuman?draw=1&start=0&length=20 / 一覧掲載日: 2 July 2026
194,「安全を確保し、母国へ」 外国人観光客の広域避難や帰国支援 国と自治体が連携した研究会が発足、初会合,https://news.google.com/rss/articles/CBMi9gFBVV95cUxNMkxWOHVQZDVRVWRacjJCX0FCd1Y0NkFJSlZzOGJZQi0wV0dQc0NQYTZNTzhCTGIxV05Cd0FQeTc5d2Vob215akFENzVmSmtQQ2RGSFRQc2hSTkFzcHlHbGpFWG4wS2ZLZkZPRWZ1S2s2WUxIcUdHN3Yyem1ZTW9ZbW5sQVpVTXVUUEJ3b3JUNDFsZ0JzSGZfQjF2aS1na0M5dl9vSU93cVdmRG45VTlYY0xTclhXOWluV0gwMXF6UklkSXJucF90UnVUVDZ4SHBXNkU3UjR0b1JlcjE5YTJyaVFuMGRTZHR4cU1CYXdXZ3UwZW55UVE?oc=5,Google News: 外国人材 補助金 自治体,google_news,,2026-07-02T09:35:00+00:00,2026-07-15T23:59:43.988077+00:00,その他,その他,3,自治体,,「安全を確保し、母国へ」 外国人観光客の広域避難や帰国支援 国と自治体が連携した研究会が発足、初会合 TBS NEWS DIG
192,介護現場で日本語支援に力 愛知県東郷町の特養、技能実習生受け入れ,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1WaXV0X1p6NVBuOFFLeVVVVE1vRmoxLWgzcGJTbzB1al8tb0w2Ui1vYkpBT1kzMmdoa2twN1d2Y19QaUhXbFFDdk42Rk83clhSci1tLQ?oc=5,Google News: 技能実習 日本語 試験,google_news,,2026-07-02T07:00:00+00:00,2026-07-15T23:59:43.987987+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,3,技能実習,,介護現場で日本語支援に力 愛知県東郷町の特養、技能実習生受け入れ 中日新聞Web
212,PMCの第2回『日本語教育』無料説明会開催決定！育成就労制度における重要なポイントを解説,https://news.google.com/rss/articles/CBMiRkFVX3lxTE9zWFI1eXFQd1NPN1gwczRZY05rcnh3VDd3b1V1b0ZWNThqLUxsX2hhdDBlUU4xdzl4eEJPcHQ4TmZsbGhQMXc?oc=5,Google News: 育成就労 日本語,google_news,,2026-07-09T00:54:03+00:00,2026-07-15T23:59:43.987949+00:00,ニュース（外国人・ビザ）,ニュース（日本語教育）;ニュース（外国人・ビザ）,8,日本語教育;育成就労,,PMCの第2回『日本語教育』無料説明会開催決定！育成就労制度における重要なポイントを解説 ニュースメディアVOIX
186,日本語教員の国家試験、年1回→複数回へ 育成就労開始の27年度にも,https://news.google.com/rss/articles/CBMibEFVX3lxTE1wWXhVelhpUDdydEd1SUJvZkJ2MXJPaGx3dzlTc2pmdmw0NGdDRnE1bGRucTg3clI4eW9DaGJ3YzRGSnI5QUpxSm51b1YtUnZzQnZGakM3OUU3UlE2eml0Z2ZrNi1mZjZ5Y0lFQQ?oc=5,Google News: 育成就労 日本語,google_news,,2026-07-02T07:00:00+00:00,2026-07-15T23:59:43.987858+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）,4,育成就労,,日本語教員の国家試験、年1回→複数回へ 育成就労開始の27年度にも 日本経済新聞
221,【無料セミナー】「本人まかせにしない」特定技能試験の学習支援を解説,https://news.google.com/rss/articles/CBMie0FVX3lxTE5yalNEMVVLaENMeDA5QnhjMS12cUViRW91N2lLM2xIRDYwUWtWTHpYNnZRVXo5dEpCQTB3ZFpZaE1Vc3FIZWtxd19VOUdnQ0drR2hEa2ZLdXVIU1VCZ2dhcU1DcUpQb0xBTlpMUlNScWxYYzNPbmxMY2NZcw?oc=5,Google News: 特定技能 日本語教育 支援,google_news,,2026-07-13T09:00:21+00:00,2026-07-15T23:59:43.987532+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）,4,特定技能,,【無料セミナー】「本人まかせにしない」特定技能試験の学習支援を解説 ニコニコニュース
190,文部科学省委託「子どものための日本語教育研修」応募受付開始 ～外国人児童生徒支援に携わる日本語教師を育成～,https://news.google.com/rss/articles/CBMia0FVX3lxTE4yUDV4WlpHWkdQNkZmS2tzYmhmRzBUSUxXR05JT3Ywa0d4WHV2OFZWNlR6aXJoMW51U0xSLWFHUVA4QVJoSUYtT293V2lyRmxzMlppWTNkNDJkVUZXUzZMV2FlRnk1WVZPazNJ?oc=5,Google News: 日本語教育 委託 自治体,google_news,,2026-07-02T07:00:00+00:00,2026-07-15T23:59:43.987270+00:00,ニュース（日本語教育）,公募・補助金・プロポーザル;ニュース（日本語教育）,8,委託;日本語教育,,文部科学省委託「子どものための日本語教育研修」応募受付開始 ～外国人児童生徒支援に携わる日本語教師を育成～ 時事ドットコム
226,「令和8年度えにわ多文化共生フェスタ開催業務委託」に係る公募型プロポーザルの審査結果について,https://news.google.com/rss/articles/CBMilwFBVV95cUxQcnVuMlhXNXZRSlFPdm0zV1g3MUpkSmNsdFFzMHpYWW5kVHBab0hmUUxnZ09vcURpYTE2RkRmZkNNZjBPSmZjSWxleEFmdm5HbktUTEdCWW5McGZZa2FvaTF4cl9EZUw0YmhEcW5pYU9SNUtzcW83LTlKdmJrMUhBSlB1R1Q3WGNwOWc1WHpMVkZJTHF5VEc0?oc=5,Google News: 日本語教育 プロポーザル,google_news,,2026-07-02T07:00:00+00:00,2026-07-15T23:59:43.987180+00:00,公募・補助金・プロポーザル,公募・補助金・プロポーザル,13,公募;プロポーザル;委託,,「令和8年度えにわ多文化共生フェスタ開催業務委託」に係る公募型プロポーザルの審査結果について city.eniwa.hokkaido.jp
188,"PENGUMUMAN HASIL PEMERIKSAAN PSIKOLOGI, PEMANGGILAN KANDIDAT WAITING LIST, DAN PELAKSANAAN MEDICAL CHECK UP I CALON KANDIDAT NURSE DAN CAREWORKER PEKERJA MIGRAN INDONESIA PROGRAM G TO G JEPANG BATCH XX TAHUN PENEMPATAN 2027",https://kp2mi.go.id/gtog-detail/jepang/pengumuman-hasil-pemeriksaan-psikologi-pemanggilan-kandidat-waiting-list-dan-pelaksanaan-medical-check-up-i-calon-kandidat-nurse-dan-careworker-pekerja-migran-indonesia-program-g-to-g-jepang-batch-xx-tahun-penempatan-2027,インドネシア KP2MI/BP2MI G to G Japan,overseas_official,インドネシア,2026-07-01T00:00:00+00:00,2026-07-14T23:54:50.598892+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,20,careworker;G to G;EPA;nurse;Jepang;pekerja migran;pekerja,,"日本語概要: 試験実施・参加手順に関する情報です。インドネシア政府の G to G 日本派遣プログラムに関する告知です。EPAの看護師・介護福祉士候補者に関係します。日本就労を目指すインドネシア人候補者向け情報です。 / 原文抜粋: PENGUMUMAN HASIL PEMERIKSAAN PSIKOLOGI, PEMANGGILAN KANDIDAT WAITING LIST, DAN PELAKSANAA… / Source page: https://kp2mi.go.id/gtog-data/jepang/Pengumuman?draw=1&start=0&length=20 / 一覧掲載日: 1 July 2026"
218,厚木商工会議所　外国人材雇用で連携へ　県の産業振興センターと協定〈厚木市・愛川町・清川村〉,https://news.google.com/rss/articles/CBMijgFBVV95cUxPTUxTUzBCRjR5a3ljTkxDM2hWMHVXb0N5QWR6ODBmS2FzZGdWc0JFOGI0NENNVW9zR0s1elBWYldDOXlLSG5KZkthc2ctYjdzV3lSd05xN2g2TUhEbEpKb0h3YkltZG1xb3pRNU9zaVRZT1VZSnZuclp2M0QzWnA0NE1uRHdGVXg5WFZCWDd30gGAAUFVX3lxTFA1ZVBhcjZwUk1EUGlTLVI0QUV2VEhjYkt0ZGgybGRYQkM2X1QzazlxSHZaUk9vY1ZrYmxSRlZIOWhBem9sOWh0Z0dHaE1pRVFnN2xDdFBYN0ZYMW1RakhMcktCampSa0o1OTM1MmRkZjNJX3ZXUEgyUXRBOTZlVjRf?oc=5,Google News: 神奈川県 外国人材 補助金 公募,google_news,,2026-07-11T09:00:00+00:00,2026-07-14T23:54:50.598749+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,3,外国人材,,厚木商工会議所 外国人材雇用で連携へ 県の産業振興センターと協定〈厚木市・愛川町・清川村〉 ｄメニューニュース
187,外国人「育成就労」2年で最大42万人受け入れ タイと初の協力覚書、識者「トルコとも」 「移民」と日本人,https://news.google.com/rss/articles/CBMidkFVX3lxTE80cTFybHA0bWQ2ZlI3bHpiM29WaGhnTkowY0N0YkVKOHBBWmx5RmhwbUExOHMxLUE2NkxWSEphQjd2NlhXNUpFeFNsZVFJYmdFdTYxbzFBSktfbzBRT0tjV2xleUdCT0pxSjJrcHlQTkdRVG9yQVE?oc=5,Google News: 育成就労 日本語,google_news,,2026-07-01T07:00:00+00:00,2026-07-14T23:54:50.598484+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）,4,育成就労,,外国人「育成就労」2年で最大42万人受け入れ タイと初の協力覚書、識者「トルコとも」 「移民」と日本人 産経ニュース
225,Vì sao Nhật Bản không còn hấp dẫn với nhiều lao động Việt?,https://news.google.com/rss/articles/CBMilwFBVV95cUxOcXpUd0RmaVRJcHNDMFphRkdVbGg0a1JFblJTRXh2aUgtNE9za2tHZWRGcV9IQ0FJOEFZMTBpd1VIQjYwNS0tTHdPWS1RVVp5YkFWYUdBbUhoWTJqWU1RYzljZXNULTI1V2JZMFg5Mk5aNmtKS1MwU1NLc3BpUklrU0ZxM0xpZUJTekZDX3pVZEhnNXVvdE9z?oc=5,Google News: Vietnam: Japan workers,google_news,ベトナム,2026-07-13T23:28:00+00:00,2026-07-13T23:55:41.767389+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,7,外国人材;Nhật Bản;lao động,,日本語概要: ベトナム発の日本就労・外国人材関連情報です。 / 原文抜粋: Vì sao Nhật Bản không còn hấp dẫn với nhiều lao động Việt? Vì sao Nhật Bản không còn hấp …
185,日米会話学院日本語研修所、文部科学省「認定日本語教育機関」に認定,https://news.google.com/rss/articles/CBMiakFVX3lxTFBBSTVCakFibkxISGxKRVRxUm4tNXd3Q0RfNEpnb25zQVZPRDJ0RzZfZ0ppaXFSQ04wUTEzTEdVdFE4NHZDNDhIaW9fY1EyRjQ4bjc5RTluYnFRTkJrSzBPeXZIUDAtRDVrVVE?oc=5,Google News: 認定日本語教育機関 補助金,google_news,,2026-06-30T07:00:00+00:00,2026-07-13T23:55:41.766542+00:00,ニュース（日本語教育）,ニュース（日本語教育）,10,日本語教育;認定日本語教育機関,,日米会話学院日本語研修所、文部科学省「認定日本語教育機関」に認定 PR TIMES
4,【2026年（令和8年）】日本語教育能力検定試験とは？試験時間や日程、内容について解説！,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9VcU5HSGdTbzdHLXZmYnYxN0dKZEhxU0lGblhCNklqWTl3MG5KQzdWQUNMcUhZZWwwWnZ4TTYzYnVMRl9MS0xVU3BNMUtqV011TjlOSUV3RmNtdw?oc=5,Google News: 日本語教育 補助金,google_news,,2026-06-30T07:00:00+00:00,2026-07-13T23:55:41.766212+00:00,ニュース（日本語教育）,ニュース（日本語教育）,4,日本語教育,,【2026年（令和8年）】日本語教育能力検定試験とは？試験時間や日程、内容について解説！ アガルートアカデミー
205,外国人材「確保」と「支援」 岡山県が政策パッケージ 企業説明会や日本語教育,https://news.google.com/rss/articles/CBMiUkFVX3lxTFB5bHZmZWI1X3lsVm83OGZJd2kySVpVU09BS3VKRDBXUFNhVXAyMThMYnNHVXJ6NEJhQVlYNXBpNll5Q2tXWmdNZFR5SWtRanZvUHc?oc=5,Google News: 日本語教育 補助金,google_news,,2026-07-03T07:00:00+00:00,2026-07-13T23:55:41.766129+00:00,ニュース（外国人・ビザ）,ニュース（日本語教育）;ニュース（外国人・ビザ）;その他,7,日本語教育;外国人材,,外国人材「確保」と「支援」 岡山県が政策パッケージ 企業説明会や日本語教育 山陽新聞
215,愛知県国際交流協会がとよはし中学校でオリエンテーション 緊急時対応や防災について日本の仕組みを生徒たちに伝授,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9raWZoQnFjNXFCVnY3YnVLSnFOeGx2dFdRMjJkRUJoQ0I3b21vTHdHNTdLRS1xQ3I5MG5nQnNjbWZDam9qakdiY0RrWTktRy1NbDdydlg5QWhBUUdH?oc=5,Google News: 日本語学校 入学前教育,google_news,,2026-07-11T05:48:05+00:00,2026-07-12T23:55:20.555084+00:00,その他,その他,4,国際交流協会,,愛知県国際交流協会がとよはし中学校でオリエンテーション 緊急時対応や防災について日本の仕組みを生徒たちに伝授 東愛知新聞
214,山形 外国人介護人材が「定着」するには 初の意見交換会,https://news.google.com/rss/articles/CBMiWEFVX3lxTFBlUUxPMFo2YU1mQmxUWEhwc0tVVE0yUDlibTJTWWhXOTNZYUd2NnpWNnl5VXVrQ3hHNjhhUW80WnJQV0JwXzJlM1FEdHJVUzZ1NnFFWnRucWg?oc=5,Google News: 福岡県 外国人介護人材 補助金,google_news,,2026-07-02T08:18:00+00:00,2026-07-10T23:58:56.734700+00:00,ニュース（日本語教育）,ニュース（日本語教育）;その他,7,外国人介護人材;介護人材,,山形 外国人介護人材が「定着」するには 初の意見交換会 NHKニュース
204,【8/5神奈川・対面開催】県内中小企業向け「ゼロから始める外国人材受け入れ ～高度外国人材の可能性～」セミナーを開催！神奈川の技術を、外国人材とともに世界へ,https://news.google.com/rss/articles/CBMic0FVX3lxTE4xdkd3SEdKb0xqWm1jU1FxQjBLTDlVdFY4M0cxbC1ibmxzeENjbnVRUjhsclBNMW9vSmJ6VE1GVXFLZ3prbHc4YXM2WFlPUXNUbVdyNkRhRHBNb0JWT0lOTWRXVGxJdC1ydDhpUzdzdTQxa3c?oc=5,Google News: 神奈川県 外国人材 補助金 公募,google_news,,2026-07-06T16:40:00+00:00,2026-07-10T00:06:32.181722+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,3,外国人材,,【8/5神奈川・対面開催】県内中小企業向け「ゼロから始める外国人材受け入れ ～高度外国人材の可能性～」セミナーを開催！神奈川の技術を、外国人材とともに世界へ Excite エキサイト
37,増える介護現場の外国人、県も日本語教育など支援に注力…１０年前比で人数は７倍に・技能実習生→「特定技能」に切り替え受け入れ進む,https://news.google.com/rss/articles/CBMickFVX3lxTE5UaEZtS2R5Y3JsaVdFZjkwbmxsdE1KNzB6VEhWcERzLVpfd1lxWUtzLUNTS0x4Q0lMT20wMkR4SlRCdFNqc1YxcTB2b2RxdDNMSHZpV2t2d2hCVUZMZlFMc01RdE5iNWtxU3lqUnFiQ3lDQQ?oc=5,Google News: 日本語教育 補助金,google_news,,2026-06-26T07:00:00+00:00,2026-07-10T00:06:32.180859+00:00,ニュース（外国人・ビザ）,ニュース（日本語教育）;ニュース（外国人・ビザ）;その他,11,日本語教育;特定技能;技能実習,,増える介護現場の外国人、県も日本語教育など支援に注力…１０年前比で人数は７倍に・技能実習生→「特定技能」に切り替え受け入れ進む 読売新聞
210,More Foreign Workers in Japan Being Hired as Bus Drivers After Residence System Change,https://news.google.com/rss/articles/CBMic0FVX3lxTE1PMFdNTXdlQkFiNnN3c3VVTTdhcmFqc3ZfblFHZ09leVRISTZOZTFjMlFmN1lTQ0oxTUpjVS1WM0kwRWRtOG1ERGszekI0Tl9Hclpfc0lPWVkzUExXUmxWaXRib2JOdkNFYVRHcjVpZFNxYkk?oc=5,Google News: Philippines: Japan work,google_news,フィリピン,2026-06-26T07:00:00+00:00,2026-07-09T00:10:47.876828+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）,3,foreign workers,,日本語概要: 労働・雇用関連の告知として確認対象です。 / 原文抜粋: More Foreign Workers in Japan Being Hired as Bus Drivers After Residence System Change Mo…
193,システム標準化56％間に合わず 全国1015自治体で移行に遅れ,https://news.google.com/rss/articles/CBMiY0FVX3lxTE5DaXU0QXJ1b1FjR1lndEkycnEwRTFjY2ltY2MxTUVxWWJiSlZCS2k4dkUyUDhKRXlvanRwTzQtNG1NVVhERndCbmZFN3BhLWtmVVFNaFVxYUp3eHdhaWpnbXVEaw?oc=5,Google News: 自治体 日本語教室 補助金,google_news,,2026-06-30T02:58:32+00:00,2026-07-09T00:10:47.876765+00:00,その他,その他,3,自治体,,システム標準化56％間に合わず 全国1015自治体で移行に遅れ nippon.com
191,外国人介護人材との円滑なコミュニケーションを促進する研修を実施,https://news.google.com/rss/articles/CBMivwJBVV95cUxOeTEyRVd4eXdsOGhHVXFiMlBfUEtyNDdLXzMwaUV0dEViRndYdkU5VFFKRVlBOExLV0hraVdJc09UUW9IdzZodk96TldLYWoxNXZDZVdQbUNCV1ZMTk1adEVtbnpMT0pEU1E3aGdqR1dkdVdIc0pNT1RmWVVTVzJONFNGZ3RKbExzcE5DUUNJaklUdlV3MXJoT2V1c3QyUkY3QjdQVzZhbjNFWmU5X1dnZndONE5Yci1WS2F0aTJIazZpMmlFZkhKOWMwTnVnZkdzWi1JZ0RNemhXeGZscC0wcmk0Ql9yUmt0UFZnZlBsSmJ6bEdyVV9XWHA3RGw4VnFxSWFydFVGZm5lVDJnVFB1MWxUUmJCT0t5RGlwR3YxNjJLMVlCNTEwS1hLU2t4cDY5R0gxNGZ1SEU1Vkc0LWJr0gHEAkFVX3lxTFBpMzBXUXNsRUZpQUh4S1N0N2tkTXpVdG5wZFhXeGU2eHdfYmNnUjZvNTZYYTFTTkFfbUVTcV9FZzNMZHZKTXRqTy1LS0VWaDlJWXV1Xy1IdjNJeU95MHRMY1huTnJiRmg0QWY5VjBKMUM4ZWwydXB3cjRxejdkZVZlb2NyR0Y2QmI5NFhuTUFRc0w0a2NTLWVfd3hsZ213SFFXV2J2dlhLOUs0NlpWVnpScklRTUxWQ1J2SUt2Mlh5b01peV9yc1M4X1pObGJrUWx6NmdMcl9MbkRfNEtnRERTUXAtZDF0YVVvTGJ3OFlyQ2NnQWozVmFUSzlHUDVoTTdQVHhuX3EwZTdhNGxJWjU4a2doUzQ5MkJXUW9WQ1BYcF9OSDZhZTl6YzF2YWVkSHNlVUpmclVqNm1wV3cxMTItNklyUw?oc=5,Google News: 外国人材 日本語教育 委託,google_news,,2026-06-25T07:00:00+00:00,2026-07-09T00:10:47.876402+00:00,ニュース（日本語教育）,ニュース（日本語教育）;その他,7,外国人介護人材;介護人材,,外国人介護人材との円滑なコミュニケーションを促進する研修を実施 South65
2,インドネシア軍への能力構築支援 日本語教育課程のため日本人講師を11か月間派遣（令和7年度）,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBZbmR1R3JQeWt6WXdvb3B0X3o2RTdwb0I3T1pUc0hjOFczWURlbU5aNlMyM2laNXpsdzlGYVJrcFBkS2lKLVd6UlUwOFN2bWxGMWRzanp3cTl0Yl9i?oc=5,Google News: 日本語教育 補助金,google_news,,2026-06-25T07:00:00+00:00,2026-07-09T00:10:47.876202+00:00,ニュース（日本語教育）,ニュース（日本語教育）,4,日本語教育,,インドネシア軍への能力構築支援 日本語教育課程のため日本人講師を11か月間派遣（令和7年度） J ディフェンス ニュース
199,観光庁、ワーホリ制度を使って観光地の外国人材確保を目指す地域を公募 8/3まで,https://news.google.com/rss/articles/CBMibEFVX3lxTE5ET2VxMkNiNlVrSnl3bzlWYkN4UzI1dThHQktxLUNObGdkbjA4eW84ZWQ4UUNsWDktSGROVlBVRDQ0VWJOcVVKWjRVbERZUGNtSms5TnZlbzRtejJ6ZGhqeXA2d3lESGNNVWFUTQ?oc=5,Google News: 神奈川県 外国人材 補助金 公募,google_news,,2026-07-03T00:02:37+00:00,2026-07-07T00:09:59.971620+00:00,公募・補助金・プロポーザル,公募・補助金・プロポーザル;ニュース（外国人・ビザ）;その他,7,公募;外国人材,,観光庁、ワーホリ制度を使って観光地の外国人材確保を目指す地域を公募 8/3まで 訪日ラボ
203,マイナビグローバル、「鹿児島県介護特定技能外国人マッチング支援事業」を運営開始,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5MQUQxXzAtZmZrakN0eklieWVVT0prZUdLei1PWTc0elRaaTU1cm9JRm9meFlDODhUcjRxWE1MbTFLdGk3dnRxUDVNRVhHVTFya1FwVA?oc=5,Google News: 東京都 在住外国人 支援事業 助成,google_news,,2026-06-23T13:48:10+00:00,2026-07-07T00:09:59.971567+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,4,特定技能,,マイナビグローバル、「鹿児島県介護特定技能外国人マッチング支援事業」を運営開始 ニコニコニュース
182,PENGUMUMAN KELULUSAN UJIAN BAHASA JEPANG DASAR BAGI KANDIDAT NURSE DAN KANDIDAT CAREWORKER PROGRAM EPA G TO G JEPANG BATCH XX TAHUN 2026,https://kp2mi.go.id/gtog-detail/jepang/pengumuman-kelulusan-ujian-bahasa-jepang-dasar-bagi-kandidat-nurse-dan-kandidat-careworker-program-epa-g-to-g-jepang-batch-xx-tahun-2026,インドネシア KP2MI/BP2MI G to G Japan,overseas_official,インドネシア,2026-06-22T00:00:00+00:00,2026-07-05T00:02:40.965601+00:00,ニュース（外国人・ビザ）,ニュース（外国人・ビザ）;その他,21,careworker;G to G;EPA;nurse;Jepang;bahasa Jepang;ujian bahasa Jepang,,日本語概要: 日本語基礎試験に関する告知です。合格発表に関する情報です。試験実施・参加手順に関する情報です。インドネシア政府の G to G 日本派遣プログラムに関する告知です。EPAの看護師・介護福祉士候補者に関係します。日本就労を目指すインドネシア人候補者向け情報です。 / 原文抜粋: PENGUMUMAN KELULUSAN UJIAN BAHASA JEPANG DASAR BAGI KANDIDAT NURSE DAN KANDIDAT CAREWORKE… / Source page: https://kp2mi.go.id/gtog-data/jepang/Pengumuman?draw=1&start=0&length=20 / 一覧掲載日: 22 June 2026
